Palavra,Link,Instituicao
DURAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DURAR.mp4,UFSC SignBank
DURO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DURO.mp4,UFSC SignBank
DUVIDAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DUVIDAR.mp4,UFSC SignBank
DVD,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DVD.mp4,UFSC SignBank
DA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/D%C3%81.mp4,UFSC SignBank
DOLAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/D%C3%93LAR.mp4,UFSC SignBank
DOLAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/D%C3%93LAR2.mp4,UFSC SignBank
E-MAIL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/E-MAIL.mp4,UFSC SignBank
ECONOMIZAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ECONOMIZAR.mp4,UFSC SignBank
EDIFICIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EDIF%C3%8DCIO.mp4,UFSC SignBank
EDITAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EDITAL.mp4,UFSC SignBank
EDITAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EDITAR.mp4,UFSC SignBank
EDUCAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EDUCAR.mp4,UFSC SignBank
EDUCACAO-FISICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EDUCA%C3%87%C3%83O-F%C3%8DSICA.mp4,UFSC SignBank
EFETIVO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EFETIVO.mp4,UFSC SignBank
EGITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EGITO.mp4,UFSC SignBank
EGOISMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EGO%C3%8DSMO.mp4,UFSC SignBank
EL-SALVADOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EL-SALVADOR.mp4,UFSC SignBank
ELAN,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ELAN.mp4,UFSC SignBank
ELEFANTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ELEFANTE.mp4,UFSC SignBank
ELEFANTE2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ELEFANTE2.mp4,UFSC SignBank
ELEICAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ELEI%C3%87%C3%83O.mp4,UFSC SignBank
ELETRICIDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ELETRICIDADE.mp4,UFSC SignBank
ELEVADOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ELEVADOR.mp4,UFSC SignBank
ELEVADOR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ELEVADOR2.mp4,UFSC SignBank
EM-PE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EM-P%C3%89.mp4,UFSC SignBank
EMAGRECER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EMAGRECER.mp4,UFSC SignBank
EMBAIXADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EMBAIXADA.mp4,UFSC SignBank
EMBAIXO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EMBAIXO.mp4,UFSC SignBank
EMBORA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EMBORA.mp4,UFSC SignBank
EMBORA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EMBORA2.mp4,UFSC SignBank
EMOCIONAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EMOCIONAR.mp4,UFSC SignBank
EMPATAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EMPATAR.mp4,UFSC SignBank
EMPATIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EMPATIA.mp4,UFSC SignBank
EMPREGADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EMPREGADO.mp4,UFSC SignBank
EMPRESA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EMPRESA.mp4,UFSC SignBank
EMPRESTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EMPRESTAR.mp4,UFSC SignBank
EMPURRAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EMPURRAR.mp4,UFSC SignBank
ENCONTRAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENCONTRAR.mp4,UFSC SignBank
ENEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENEM.mp4,UFSC SignBank
ENERGIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENERGIA.mp4,UFSC SignBank
ENFERMEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENFERMEIRA.mp4,UFSC SignBank
ENFERMEIRA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENFERMEIRA2.mp4,UFSC SignBank
ENGANAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENGANAR.mp4,UFSC SignBank
ENGANAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENGANAR2.mp4,UFSC SignBank
ENGANAR3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENGANAR3.mp4,UFSC SignBank
ENGANAR4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENGANAR4.mp4,UFSC SignBank
ENGENHARIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENGENHARIA.mp4,UFSC SignBank
ENGORDAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENGORDAR.mp4,UFSC SignBank
ENGRACADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENGRA%C3%87ADO.mp4,UFSC SignBank
ENJOAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENJOAR.mp4,UFSC SignBank
ENORME,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENORME.mp4,UFSC SignBank
ENROLAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENROLAR.mp4,UFSC SignBank
ENSINAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENSINAR.mp4,UFSC SignBank
ENSINO-FUNDAMENTAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENSINO-FUNDAMENTAL.mp4,UFSC SignBank
ENTEDIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENTEDIAR.mp4,UFSC SignBank
ENTENDER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENTENDER.mp4,UFSC SignBank
ENTIJOLAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENTIJOLAR.mp4,UFSC SignBank
ENTRAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENTRAR.mp4,UFSC SignBank
ENTRAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENTRAR2.mp4,UFSC SignBank
ENTREGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENTREGAR.mp4,UFSC SignBank
ENTREVISTA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENTREVISTA.mp4,UFSC SignBank
ENTAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENT%C3%83O.mp4,UFSC SignBank
ENZIMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ENZIMA.mp4,UFSC SignBank
EQUILIBRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EQUIL%C3%8DBRIO.mp4,UFSC SignBank
ERITREIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ERITREIA.mp4,UFSC SignBank
ERRAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ERRAR.mp4,UFSC SignBank
ESCOLA-CELSO-RAMOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESCOLA-CELSO-RAMOS.mp4,UFSC SignBank
ESCOLA-INTERATIVO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESCOLA-INTERATIVO.mp4,UFSC SignBank
ESCOLA-LAURA-MULLER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESCOLA-LAURA-MULLER.mp4,UFSC SignBank
ESCOLA-SANTA-TEREZINHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESCOLA-SANTA-TEREZINHA.mp4,UFSC SignBank
ESCOLA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESCOLA.mp4,UFSC SignBank
ESCOLHER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESCOLHER.mp4,UFSC SignBank
ESCONDER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESCONDER.mp4,UFSC SignBank
ESCORPIAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESCORPI%C3%83O.mp4,UFSC SignBank
ESCORPIAO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESCORPI%C3%83O2.mp4,UFSC SignBank
ESCOVAR-DENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESCOVAR-DENTE.mp4,UFSC SignBank
ESCOVAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESCOVAR.mp4,UFSC SignBank
ESCREVER-CELULAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESCREVER-CELULAR.mp4,UFSC SignBank
ESCREVER-QUADRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESCREVER-QUADRO.mp4,UFSC SignBank
ESCREVER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESCREVER.mp4,UFSC SignBank
ESCURO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESCURO.mp4,UFSC SignBank
ESFORCAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESFOR%C3%87AR.mp4,UFSC SignBank
ESGRIMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESGRIMA.mp4,UFSC SignBank
ESLOVAQUIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESLOV%C3%81QUIA.mp4,UFSC SignBank
ESPALHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESPALHAR.mp4,UFSC SignBank
ESPANHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESPANHA.mp4,UFSC SignBank
ESPANHA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESPANHA2.mp4,UFSC SignBank
ESPANHA3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESPANHA3.mp4,UFSC SignBank
ESPACO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESPA%C3%87O.mp4,UFSC SignBank
ESPECIAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESPECIAL.mp4,UFSC SignBank
ESPECIALIZACAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESPECIALIZA%C3%87%C3%83O.mp4,UFSC SignBank
ESPELHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESPELHO.mp4,UFSC SignBank
ESPERAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESPERAR.mp4,UFSC SignBank
ESPERTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESPERTO.mp4,UFSC SignBank
ESPIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESPIAR.mp4,UFSC SignBank
ESPORTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESPORTE.mp4,UFSC SignBank
ESPIRITO-SANTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESP%C3%8DRITO-SANTO.mp4,UFSC SignBank
ESPIRITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESP%C3%8DRITO.mp4,UFSC SignBank
ESQUECER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESQUECER.mp4,UFSC SignBank
ESQUERDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESQUERDO.mp4,UFSC SignBank
ESQUILO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESQUILO.mp4,UFSC SignBank
ESQUINA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESQUINA.mp4,UFSC SignBank
ESQUIVAR-SE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESQUIVAR-SE.mp4,UFSC SignBank
ESSENCIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESS%C3%8ANCIA.mp4,UFSC SignBank
ESTABILIDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESTABILIDADE.mp4,UFSC SignBank
ESTADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESTADO.mp4,UFSC SignBank
ESTADOS-UNIDOS-DA-AMERICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESTADOS-UNIDOS-DA-AM%C3%89RICA.mp4,UFSC SignBank
ESTADOS-UNIDOS-DA-AMERICA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESTADOS-UNIDOS-DA-AM%C3%89RICA2.mp4,UFSC SignBank
ESTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESTAR.mp4,UFSC SignBank
ESTEREOTIPO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESTERE%C3%93TIPO.mp4,UFSC SignBank
ESTILISTA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESTILISTA.mp4,UFSC SignBank
ESTIMULAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESTIMULAR.mp4,UFSC SignBank
ESTRAGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESTRAGAR.mp4,UFSC SignBank
ESTRANHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESTRANHO.mp4,UFSC SignBank
ESTRATEGIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESTRAT%C3%89GIA.mp4,UFSC SignBank
ESTREITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESTREITO.mp4,UFSC SignBank
ESTRELA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESTRELA.mp4,UFSC SignBank
ESTRESSE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESTRESSE.mp4,UFSC SignBank
ESTRUTURA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESTRUTURA.mp4,UFSC SignBank
ESTUDAR-ASL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESTUDAR-ASL.mp4,UFSC SignBank
ESTUDAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESTUDAR.mp4,UFSC SignBank
ESTUPRAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ESTUPRAR.mp4,UFSC SignBank
ESTAGIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EST%C3%81GIO.mp4,UFSC SignBank
ESTONIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EST%C3%94NIA.mp4,UFSC SignBank
ETERNO.bmp,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ETERNO.bmp,UFSC SignBank
ETIOPIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ETI%C3%93PIA.mp4,UFSC SignBank
EURO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EURO.mp4,UFSC SignBank
EUROPA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EUROPA.mp4,UFSC SignBank
EUROPA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EUROPA2.mp4,UFSC SignBank
EVACUAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EVACUAR.mp4,UFSC SignBank
EVANGELICO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EVANG%C3%89LICO.mp4,UFSC SignBank
EVIDENCIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EVIDENCIAR.mp4,UFSC SignBank
EVITAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EVITAR.mp4,UFSC SignBank
EX,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EX.mp4,UFSC SignBank
EXAGERAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EXAGERAR.mp4,UFSC SignBank
EXEMPLO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EXEMPLO.mp4,UFSC SignBank
EXIGIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EXIGIR.mp4,UFSC SignBank
EXPERIENCIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EXPERI%C3%8ANCIA.mp4,UFSC SignBank
EXPLICAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EXPLICAR.mp4,UFSC SignBank
EXPLODIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EXPLODIR.mp4,UFSC SignBank
EXPLORAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EXPLORAR.mp4,UFSC SignBank
EXPRESSAO-BOCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EXPRESS%C3%83O-BOCA.mp4,UFSC SignBank
EXPRESSAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EXPRESS%C3%83O.mp4,UFSC SignBank
EXPULSAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EXPULSAR.mp4,UFSC SignBank
EXPULSAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EXPULSAR2.mp4,UFSC SignBank
EXTENSAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/EXTENS%C3%83O.mp4,UFSC SignBank
FACA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FACA.mp4,UFSC SignBank
FACEBOOK,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FACEBOOK.mp4,UFSC SignBank
FACETIME,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FACETIME.mp4,UFSC SignBank
FACULDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FACULDADE.mp4,UFSC SignBank
FACULDADE2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FACULDADE2.mp4,UFSC SignBank
FADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FADA.mp4,UFSC SignBank
FALAR-MUITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FALAR-MUITO.mp4,UFSC SignBank
FALAR-ORAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FALAR-ORAL.mp4,UFSC SignBank
FALAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FALAR.mp4,UFSC SignBank
FALAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FALAR2.mp4,UFSC SignBank
FALHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FALHAR.mp4,UFSC SignBank
FALTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FALTAR.mp4,UFSC SignBank
FALTAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FALTAR2.mp4,UFSC SignBank
FALTAR3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FALTAR3.mp4,UFSC SignBank
FAMOSO.bmp,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FAMOSO.bmp,UFSC SignBank
FAMILIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FAM%C3%8DLIA.mp4,UFSC SignBank
FANTASMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FANTASMA.mp4,UFSC SignBank
FARMACIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FARM%C3%81CIA.mp4,UFSC SignBank
FARROUPILHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FARROUPILHA.mp4,UFSC SignBank
FAVELA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FAVELA.mp4,UFSC SignBank
FAZ-TEMPO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FAZ-TEMPO.mp4,UFSC SignBank
FAZER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FAZER.mp4,UFSC SignBank
FCEE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FCEE.mp4,UFSC SignBank
FEBRE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FEBRE.mp4,UFSC SignBank
FECHAR-BOCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FECHAR-BOCA.mp4,UFSC SignBank
FECHAR-CORTINA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FECHAR-CORTINA.mp4,UFSC SignBank
FECHAR-MENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FECHAR-MENTE.mp4,UFSC SignBank
FECHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FECHAR.mp4,UFSC SignBank
FEDER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FEDER.mp4,UFSC SignBank
FEDER2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FEDER2.mp4,UFSC SignBank
FEDERAL.bmp,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FEDERAL.bmp,UFSC SignBank
FEEDBACK,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FEEDBACK.mp4,UFSC SignBank
FEIJAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FEIJ%C3%83O.mp4,UFSC SignBank
FEIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FEIO.mp4,UFSC SignBank
FEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FEIRA.mp4,UFSC SignBank
FELIZ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FELIZ.mp4,UFSC SignBank
FENICIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FEN%C3%8DCIA.mp4,UFSC SignBank
FERRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FERRO.mp4,UFSC SignBank
FESTA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FESTA.mp4,UFSC SignBank
FESTIVAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FESTIVAL.mp4,UFSC SignBank
FEVEREIRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FEVEREIRO.mp4,UFSC SignBank
FICAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FICAR.mp4,UFSC SignBank
FICAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FICAR2.mp4,UFSC SignBank
FICAR3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FICAR3.mp4,UFSC SignBank
FICAR4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FICAR4.mp4,UFSC SignBank
FIEL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FIEL.mp4,UFSC SignBank
FIESTA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FIESTA.mp4,UFSC SignBank
FIGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FIGO.mp4,UFSC SignBank
FIJI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FIJI.mp4,UFSC SignBank
FILA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FILA.mp4,UFSC SignBank
FILHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FILHO.mp4,UFSC SignBank
FILIPINAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FILIPINAS.mp4,UFSC SignBank
FILMAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FILMAR.mp4,UFSC SignBank
FILME,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FILME.mp4,UFSC SignBank
FILOSOFIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FILOSOFIA.mp4,UFSC SignBank
FIM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FIM.mp4,UFSC SignBank
FIM2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FIM2.mp4,UFSC SignBank
FINGIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FINGIR.mp4,UFSC SignBank
FINLANDIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FINL%C3%82NDIA.mp4,UFSC SignBank
FIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FIO.mp4,UFSC SignBank
FIRME,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FIRME.mp4,UFSC SignBank
FIRME2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FIRME2.mp4,UFSC SignBank
FISCAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FISCAL.mp4,UFSC SignBank
FISCAL2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FISCAL2.mp4,UFSC SignBank
FISIOTERAPIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FISIOTERAPIA.mp4,UFSC SignBank
FLAGRAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FLAGRAR.mp4,UFSC SignBank
FLAMENGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FLAMENGO.mp4,UFSC SignBank
FLAUTA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FLAUTA.mp4,UFSC SignBank
FLEXIVEL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FLEX%C3%8DVEL.mp4,UFSC SignBank
FLOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FLOR.mp4,UFSC SignBank
FLORIANOPOLIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FLORIAN%C3%93POLIS.mp4,UFSC SignBank
FLUENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/FLUENTE.mp4,UFSC SignBank
